# CaseFolding-5.2.0.txt
# Date: 2009-05-28, 23:02:34 GMT [MD]
#
# Unicode Character Database
# Copyright (c) 1991-2009 Unicode, Inc.
# For terms of use, see http://www.unicode.org/terms_of_use.html
# For documentation, see http://www.unicode.org/reports/tr44/
#
# ================================================================================
# This file has been reformatted into syntax for the gennorm2 Normalizer2 data
# generator tool.
# C and F mappings are marked as one-way mappings with '>' while
# S and T mappings are commented out.
# ================================================================================
#
# Case Folding Properties
#
# This file is a supplement to the UnicodeData file.
# It provides a case folding mapping generated from the Unicode Character Database.
# If all characters are mapped according to the full mapping below, then
# case differences (according to UnicodeData.txt and SpecialCasing.txt)
# are eliminated.
#
# The data supports both implementations that require simple case foldings
# (where string lengths don't change), and implementations that allow full case folding
# (where string lengths may grow). Note that where they can be supported, the
# full case foldings are superior: for example, they allow "MASSE" and "Maße" to match.
#
# All code points not listed in this file map to themselves.
#
# NOTE: case folding does not preserve normalization formats!
#
# For information on case folding, including how to have case folding 
# preserve normalization formats, see Section 3.13 Default Case Algorithms in
# The Unicode Standard, Version 5.0.
#
# ================================================================================
# Format
# ================================================================================
# The entries in this file are in the following machine-readable format:
#
# <code>; <status>; <mapping>; # <name>
#
# The status field is:
# C: common case folding, common mappings shared by both simple and full mappings.
# F: full case folding, mappings that cause strings to grow in length. Multiple characters are separated by spaces.
# S: simple case folding, mappings to single characters where different from F.
# T: special case for uppercase I and dotted uppercase I
#    - For non-Turkic languages, this mapping is normally not used.
#    - For Turkic languages (tr, az), this mapping can be used instead of the normal mapping for these characters.
#      Note that the Turkic mappings do not maintain canonical equivalence without additional processing.
#      See the discussions of case mapping in the Unicode Standard for more information.
#
# Usage:
#  A. To do a simple case folding, use the mappings with status C + S.
#  B. To do a full case folding, use the mappings with status C + F.
#
#    The mappings with status T can be used or omitted depending on the desired case-folding
#    behavior. (The default option is to exclude them.)
#
# =================================================================
03A6>03C6; # GREEK CAPITAL LETTER PHI
03A7>03C7; # GREEK CAPITAL LETTER CHI
03A8>03C8; # GREEK CAPITAL LETTER PSI
03A9>03C9; # GREEK CAPITAL LETTER OMEGA
03AA>03CA; # GREEK CAPITAL LETTER IOTA WITH DIALYTIKA
03AB>03CB; # GREEK CAPITAL LETTER UPSILON WITH DIALYTIKA
03B0>03C5 0308 0301; # GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND TONOS
03C2>03C3; # GREEK SMALL LETTER FINAL SIGMA
03CF>03D7; # GREEK CAPITAL KAI SYMBOL
03D0>03B2; # GREEK BETA SYMBOL
03D1>03B8; # GREEK THETA SYMBOL
03D5>03C6; # GREEK PHI SYMBOL
03D6>03C0; # GREEK PI SYMBOL
03D8>03D9; # GREEK LETTER ARCHAIC KOPPA
03DA>03DB; # GREEK LETTER STIGMA
03DC>03DD; # GREEK LETTER DIGAMMA
03DE>03DF; # GREEK LETTER KOPPA
03E0>03E1; # GREEK LETTER SAMPI
03E2>03E3; # COPTIC CAPITAL LETTER SHEI
03E4>03E5; # COPTIC CAPITAL LETTER FEI
03E6>03E7; # COPTIC CAPITAL LETTER KHEI
03E8>03E9; # COPTIC CAPITAL LETTER HORI
03EA>03EB; # COPTIC CAPITAL LETTER GANGIA
03EC>03ED; # COPTIC CAPITAL LETTER SHIMA
03EE>03EF; # COPTIC CAPITAL LETTER DEI
03F0>03BA; # GREEK KAPPA SYMBOL
03F1>03C1; # GREEK RHO SYMBOL
03F4>03B8; # GREEK CAPITAL THETA SYMBOL
03F5>03B5; # GREEK LUNATE EPSILON SYMBOL
03F7>03F8; # GREEK CAPITAL LETTER SHO
03F9>03F2; # GREEK CAPITAL LUNATE SIGMA SYMBOL
03FA>03FB; # GREEK CAPITAL LETTER SAN
03FD>037B; # GREEK CAPITAL REVERSED LUNATE SIGMA SYMBOL
03FE>037C; # GREEK CAPITAL DOTTED LUNATE SIGMA SYMBOL
03FF>037D; # GREEK CAPITAL REVERSED DOTTED LUNATE SIGMA SYMBOL
0400>0450; # CYRILLIC CAPITAL LETTER IE WITH GRAVE
0401>0451; # CYRILLIC CAPITAL LETTER IO
0402>0452; # CYRILLIC CAPITAL LETTER DJE
0403>0453; # CYRILLIC CAPITAL LETTER GJE
0404>0454; # CYRILLIC CAPITAL LETTER UKRAINIAN IE
0405>0455; # CYRILLIC CAPITAL LETTER DZE
0406>0456; # CYRILLIC CAPITAL LETTER BYELORUSSIAN-UKRAINIAN I
0407>0457; # CYRILLIC CAPITAL LETTER YI
0408>0458; # CYRILLIC CAPITAL LETTER JE
0409>0459; # CYRILLIC CAPITAL LETTER LJE
040A>045A; # CYRILLIC CAPITAL LETTER NJE
040B>045B; # CYRILLIC CAPITAL LETTER TSHE
040C>045C; # CYRILLIC CAPITAL LETTER KJE
040D>045D; # CYRILLIC CAPITAL LETTER I WITH GRAVE
040E>045E; # CYRILLIC CAPITAL LETTER SHORT U
040F>045F; # CYRILLIC CAPITAL LETTER DZHE
0410>0430; # CYRILLIC CAPITAL LETTER A
0411>0431; # CYRILLIC CAPITAL LETTER BE
0412>0432; # CYRILLIC CAPITAL LETTER VE
0413>0433; # CYRILLIC CAPITAL LETTER GHE
0414>0434; # CYRILLIC CAPITAL LETTER DE
0415>0435; # CYRILLIC CAPITAL LETTER IE
0416>0436; # CYRILLIC CAPITAL LETTER ZHE
0417>0437; # CYRILLIC CAPITAL LETTER ZE
0418>0438; # CYRILLIC CAPITAL LETTER I
0419>0439; # CYRILLIC CAPITAL LETTER SHORT I
041A>043A; # CYRILLIC CAPITAL LETTER KA
041B>043B; # CYRILLIC CAPITAL LETTER EL
041C>043C; # CYRILLIC CAPITAL LETTER EM
041D>043D; # CYRILLIC CAPITAL LETTER EN
041E>043E; # CYRILLIC CAPITAL LETTER O
041F>043F; # CYRILLIC CAPITAL LETTER PE
0420>0440; # CYRILLIC CAPITAL LETTER ER
0421>0441; # CYRILLIC CAPITAL LETTER ES
0422>0442; # CYRILLIC CAPITAL LETTER TE
0423>0443; # CYRILLIC CAPITAL LETTER U
0424>0444; # CYRILLIC CAPITAL LETTER EF
0425>0445; # CYRILLIC CAPITAL LETTER HA
0426>0446; # CYRILLIC CAPITAL LETTER TSE
0427>0447; # CYRILLIC CAPITAL LETTER CHE
0428>0448; # CYRILLIC CAPITAL LETTER SHA
0429>0449; # CYRILLIC CAPITAL LETTER SHCHA
042A>044A; # CYRILLIC CAPITAL LETTER HARD SIGN
042B>044B; # CYRILLIC CAPITAL LETTER YERU
042C>044C; # CYRILLIC CAPITAL LETTER SOFT SIGN
042D>044D; # CYRILLIC CAPITAL LETTER E
042E>044E; # CYRILLIC CAPITAL LETTER YU
042F>044F; # CYRILLIC CAPITAL LETTER YA
0460>0461; # CYRILLIC CAPITAL LETTER OMEGA
0462>0463; # CYRILLIC CAPITAL LETTER YAT
0464>0465; # CYRILLIC CAPITAL LETTER IOTIFIED E
0466>0467; # CYRILLIC CAPITAL LETTER LITTLE YUS
0468>0469; # CYRILLIC CAPITAL LETTER IOTIFIED LITTLE YUS
046A>046B; # CYRILLIC CAPITAL LETTER BIG YUS
046C>046D; # CYRILLIC CAPITAL LETTER IOTIFIED BIG YUS
046E>046F; # CYRILLIC CAPITAL LETTER KSI
0470>0471; # CYRILLIC CAPITAL LETTER PSI
0472>0473; # CYRILLIC CAPITAL LETTER FITA
0474>0475; # CYRILLIC CAPITAL LETTER IZHITSA
0476>0477; # CYRILLIC CAPITAL LETTER IZHITSA WITH DOUBLE GRAVE ACCENT
0478>0479; # CYRILLIC CAPITAL LETTER UK
047A>047B; # CYRILLIC CAPITAL LETTER ROUND OMEGA
047C>047D; # CYRILLIC CAPITAL LETTER OMEGA WITH TITLO
047E>047F; # CYRILLIC CAPITAL LETTER OT
0480>0481; # CYRILLIC CAPITAL LETTER KOPPA
048A>048B; # CYRILLIC CAPITAL LETTER SHORT I WITH TAIL
048C>048D; # CYRILLIC CAPITAL LETTER SEMISOFT SIGN
048E>048F; # CYRILLIC CAPITAL LETTER ER WITH TICK
0490>0491; # CYRILLIC CAPITAL LETTER GHE WITH UPTURN
0492>0493; # CYRILLIC CAPITAL LETTER GHE WITH STROKE
0494>0495; # CYRILLIC CAPITAL LETTER GHE WITH MIDDLE HOOK
0496>0497; # CYRILLIC CAPITAL LETTER ZHE WITH DESCENDER
0498>0499; # CYRILLIC CAPITAL LETTER ZE WITH DESCENDER
049A>049B; # CYRILLIC CAPITAL LETTER KA WITH DESCENDER
049C>049D; # CYRILLIC CAPITAL LETTER KA WITH VERTICAL STROKE
049E>049F; # CYRILLIC CAPITAL LETTER KA WITH STROKE
04A0>04A1; # CYRILLIC CAPITAL LETTER BASHKIR KA
04A2>04A3; # CYRILLIC CAPITAL LETTER EN WITH DESCENDER
04A4>04A5; # CYRILLIC CAPITAL LIGATURE EN GHE
04A6>04A7; # CYRILLIC CAPITAL LETTER PE WITH MIDDLE HOOK
04A8>04A9; # CYRILLIC CAPITAL LETTER ABKHASIAN HA
04AA>04AB; # CYRILLIC CAPITAL LETTER ES WITH DESCENDER
04AC>04AD; # CYRILLIC CAPITAL LETTER TE WITH DESCENDER
04AE>04AF; # CYRILLIC CAPITAL LETTER STRAIGHT U
04B0>04B1; # CYRILLIC CAPITAL LETTER STRAIGHT U WITH STROKE
04B2>04B3; # CYRILLIC CAPITAL LETTER HA WITH DESCENDER
04B4>04B5; # CYRILLIC CAPITAL LIGATURE TE TSE
04B6>04B7; # CYRILLIC CAPITAL LETTER CHE WITH DESCENDER
04B8>04B9; # CYRILLIC CAPITAL LETTER CHE WITH VERTICAL STROKE
04BA>04BB; # CYRILLIC CAPITAL LETTER SHHA
04BC>04BD; # CYRILLIC CAPITAL LETTER ABKHASIAN CHE
04BE>04BF; # CYRILLIC CAPITAL LETTER ABKHASIAN CHE WITH DESCENDER
04C0>04CF; # CYRILLIC LETTER PALOCHKA
04C1>04C2; # CYRILLIC CAPITAL LETTER ZHE WITH BREVE
04C3>04C4; # CYRILLIC CAPITAL LETTER KA WITH HOOK
04C5>04C6; # CYRILLIC CAPITAL LETTER EL WITH TAIL
04C7>04C8; # CYRILLIC CAPITAL LETTER EN WITH HOOK
04C9>04CA; # CYRILLIC CAPITAL LETTER EN WITH TAIL
04CB>04CC; # CYRILLIC CAPITAL LETTER KHAKASSIAN CHE
04CD>04CE; # CYRILLIC CAPITAL LETTER EM WITH TAIL
04D0>04D1; # CYRILLIC CAPITAL LETTER A WITH BREVE
04D2>04D3; # CYRILLIC CAPITAL LETTER A WITH DIAERESIS
04D4>04D5; # CYRILLIC CAPITAL LIGATURE A IE
04D6>04D7; # CYRILLIC CAPITAL LETTER IE WITH BREVE
04D8>04D9; # CYRILLIC CAPITAL LETTER SCHWA
04DA>04DB; # CYRILLIC CAPITAL LETTER SCHWA WITH DIAERESIS
04DC>04DD; # CYRILLIC CAPITAL LETTER ZHE WITH DIAERESIS
04DE>04DF; # CYRILLIC CAPITAL LETTER ZE WITH DIAERESIS
04E0>04E1; # CYRILLIC CAPITAL LETTER ABKHASIAN DZE
04E2>04E3; # CYRILLIC CAPITAL LETTER I WITH MACRON
04E4>04E5; # CYRILLIC CAPITAL LETTER I WITH DIAERESIS
04E6>04E7; # CYRILLIC CAPITAL LETTER O WITH DIAERESIS
04E8>04E9; # CYRILLIC CAPITAL LETTER BARRED O
04EA>04EB; # CYRILLIC CAPITAL LETTER BARRED O WITH DIAERESIS
04EC>04ED; # CYRILLIC CAPITAL LETTER E WITH DIAERESIS
04EE>04EF; # CYRILLIC CAPITAL LETTER U WITH MACRON
04F0>04F1; # CYRILLIC CAPITAL LETTER U WITH DIAERESIS
04F2>04F3; # CYRILLIC CAPITAL LETTER U WITH DOUBLE ACUTE
04F4>04F5; # CYRILLIC CAPITAL LETTER CHE WITH DIAERESIS
04F6>04F7; # CYRILLIC CAPITAL LETTER GHE WITH DESCENDER
04F8>04F9; # CYRILLIC CAPITAL LETTER YERU WITH DIAERESIS
04FA>04FB; # CYRILLIC CAPITAL LETTER GHE WITH STROKE AND HOOK
04FC>04FD; # CYRILLIC CAPITAL LETTER HA WITH HOOK
04FE>04FF; # CYRILLIC CAPITAL LETTER HA WITH STROKE
0500>0501; # CYRILLIC CAPITAL LETTER KOMI DE
0502>0503; # CYRILLIC CAPITAL LETTER KOMI DJE
0504>0505; # CYRILLIC CAPITAL LETTER KOMI ZJE
0506>0507; # CYRILLIC CAPITAL LETTER KOMI DZJE
0508>0509; # CYRILLIC CAPITAL LETTER KOMI LJE
050A>050B; # CYRILLIC CAPITAL LETTER KOMI NJE
050C>050D; # CYRILLIC CAPITAL LETTER KOMI SJE
050E>050F; # CYRILLIC CAPITAL LETTER KOMI TJE
0510>0511; # CYRILLIC CAPITAL LETTER REVERSED ZE
0512>0513; # CYRILLIC CAPITAL LETTER EL WITH HOOK
0514>0515; # CYRILLIC CAPITAL LETTER LHA
0516>0517; # CYRILLIC CAPITAL LETTER RHA
0518>0519; # CYRILLIC CAPITAL LETTER YAE
051A>051B; # CYRILLIC CAPITAL LETTER QA
051C>051D; # CYRILLIC CAPITAL LETTER WE
051E>051F; # CYRILLIC CAPITAL LETTER ALEUT KA
0520>0521; # CYRILLIC CAPITAL LETTER EL WITH MIDDLE HOOK
0522>0523; # CYRILLIC CAPITAL LETTER EN WITH MIDDLE HOOK
0524>0525; # CYRILLIC CAPITAL LETTER PE WITH DESCENDER
0531>0561; # ARMENIAN CAPITAL LETTER AYB
0532>0562; # ARMENIAN CAPITAL LETTER BEN
0533>0563; # ARMENIAN CAPITAL LETTER GIM
0534>0564; # ARMENIAN CAPITAL LETTER DA
0535>0565; # ARMENIAN CAPITAL LETTER ECH
0536>0566; # ARMENIAN CAPITAL LETTER ZA
0537>0567; # ARMENIAN CAPITAL LETTER EH
0538>0568; # ARMENIAN CAPITAL LETTER ET
0539>0569; # ARMENIAN CAPITAL LETTER TO
053A>056A; # ARMENIAN CAPITAL LETTER ZHE
053B>056B; # ARMENIAN CAPITAL LETTER INI
053C>056C; # ARMENIAN CAPITAL LETTER LIWN
053D>056D; # ARMENIAN CAPITAL LETTER XEH
053E>056E; # ARMENIAN CAPITAL LETTER CA
053F>056F; # ARMENIAN CAPITAL LETTER KEN
0540>0570; # ARMENIAN CAPITAL LETTER HO
0541>0571; # ARMENIAN CAPITAL LETTER JA
0542>0572; # ARMENIAN CAPITAL LETTER GHAD
0543>0573; # ARMENIAN CAPITAL LETTER CHEH
0544>0574; # ARMENIAN CAPITAL LETTER MEN
0545>0575; # ARMENIAN CAPITAL LETTER YI
0546>0576; # ARMENIAN CAPITAL LETTER NOW
0547>0577; # ARMENIAN CAPITAL LETTER SHA
0548>0578; # ARMENIAN CAPITAL LETTER VO
0549>0579; # ARMENIAN CAPITAL LETTER CHA
054A>057A; # ARMENIAN CAPITAL LETTER PEH
054B>057B; # ARMENIAN CAPITAL LETTER JHEH
054C>057C; # ARMENIAN CAPITAL LETTER RA
054D>057D; # ARMENIAN CAPITAL LETTER SEH
054E>057E; # ARMENIAN CAPITAL LETTER VEW
054F>057F; # ARMENIAN CAPITAL LETTER TIWN
0550>0580; # ARMENIAN CAPITAL LETTER REH
0551>0581; # ARMENIAN CAPITAL LETTER CO
0552>0582; # ARMENIAN CAPITAL LETTER YIWN
0553>0583; # ARMENIAN CAPITAL LETTER PIWR
0554>0584; # ARMENIAN CAPITAL LETTER KEH
0555>0585; # ARMENIAN CAPITAL LETTER OH
0556>0586; # ARMENIAN CAPITAL LETTER FEH
0587>0565 0582; # ARMENIAN SMALL LIGATURE ECH YIWN
10A0>2D00; # GEORGIAN CAPITAL LETTER AN
10A1>2D01; # GEORGIAN CAPITAL LETTER BAN
10A2>2D02; # GEORGIAN CAPITAL LETTER GAN
10A3>2D03; # GEORGIAN CAPITAL LETTER DON
10A4>2D04; # GEORGIAN CAPITAL LETTER EN
10A5>2D05; # GEORGIAN CAPITAL LETTER VIN
10A6>2D06; # GEORGIAN CAPITAL LETTER ZEN
10A7>2D07; # GEORGIAN CAPITAL LETTER TAN
10A8>2D08; # GEORGIAN CAPITAL LETTER IN
10A9>2D09; # GEORGIAN CAPITAL LETTER KAN
10AA>2D0A; # GEORGIAN CAPITAL LETTER LAS
10AB>2D0B; # GEORGIAN CAPITAL LETTER MAN
10AC>2D0C; # GEORGIAN CAPITAL LETTER NAR
10AD>2D0D; # GEORGIAN CAPITAL LETTER ON
10AE>2D0E; # GEORGIAN CAPITAL LETTER PAR
10AF>2D0F; # GEORGIAN CAPITAL LETTER ZHAR
10B0>2D10; # GEORGIAN CAPITAL LETTER RAE
10B1>2D11; # GEORGIAN CAPITAL LETTER SAN
10B2>2D12; # GEORGIAN CAPITAL LETTER TAR
10B3>2D13; # GEORGIAN CAPITAL LETTER UN
10B4>2D14; # GEORGIAN CAPITAL LETTER PHAR
10B5>2D15; # GEORGIAN CAPITAL LETTER KHAR
10B6>2D16; # GEORGIAN CAPITAL LETTER GHAN
10B7>2D17; # GEORGIAN CAPITAL LETTER QAR
10B8>2D18; # GEORGIAN CAPITAL LETTER SHIN
10B9>2D19; # GEORGIAN CAPITAL LETTER CHIN
10BA>2D1A; # GEORGIAN CAPITAL LETTER CAN
10BB>2D1B; # GEORGIAN CAPITAL LETTER JIL
10BC>2D1C; # GEORGIAN CAPITAL LETTER CIL
10BD>2D1D; # GEORGIAN CAPITAL LETTER CHAR
10BE>2D1E; # GEORGIAN CAPITAL LETTER XAN
10BF>2D1F; # GEORGIAN CAPITAL LETTER JHAN
10C0>2D20; # GEORGIAN CAPITAL LETTER HAE
10C1>2D21; # GEORGIAN CAPITAL LETTER HE
10C2>2D22; # GEORGIAN CAPITAL LETTER HIE
10C3>2D23; # GEORGIAN CAPITAL LETTER WE
10C4>2D24; # GEORGIAN CAPITAL LETTER HAR
10C5>2D25; # GEORGIAN CAPITAL LETTER HOE
1E00>1E01; # LATIN CAPITAL LETTER A WITH RING BELOW
1E02>1E03; # LATIN CAPITAL LETTER B WITH DOT ABOVE
1E04>1E05; # LATIN CAPITAL LETTER B WITH DOT BELOW
1E06>1E07; # LATIN CAPITAL LETTER B WITH LINE BELOW
1E08>1E09; # LATIN CAPITAL LETTER C WITH CEDILLA AND ACUTE
1E0A>1E0B; # LATIN CAPITAL LETTER D WITH DOT ABOVE
1E0C>1E0D; # LATIN CAPITAL LETTER D WITH DOT BELOW
1E0E>1E0F; # LATIN CAPITAL LETTER D WITH LINE BELOW
1E10>1E11; # LATIN CAPITAL LETTER D WITH CEDILLA
1E12>1E13; # LATIN CAPITAL LETTER D WITH CIRCUMFLEX BELOW
1E14>1E15; # LATIN CAPITAL LETTER E WITH MACRON AND GRAVE
1E16>1E17; # LATIN CAPITAL LETTER E WITH MACRON AND ACUTE
1E18>1E19; # LATIN CAPITAL LETTER E WITH CIRCUMFLEX BELOW
1E1A>1E1B; # LATIN CAPITAL LETTER E WITH TILDE BELOW
1E1C>1E1D; # LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE
1E1E>1E1F; # LATIN CAPITAL LETTER F WITH DOT ABOVE
1E20>1E21; # LATIN CAPITAL LETTER G WITH MACRON
1E22>1E23; # LATIN CAPITAL LETTER H WITH DOT ABOVE
1E24>1E25; # LATIN CAPITAL LETTER H WITH DOT BELOW
1E26>1E27; # LATIN CAPITAL LETTER H WITH DIAERESIS
1E28>1E29; # LATIN CAPITAL LETTER H WITH CEDILLA
1E2A>1E2B; # LATIN CAPITAL LETTER H WITH BREVE BELOW
1E2C>1E2D; # LATIN CAPITAL LETTER I WITH TILDE BELOW
1E2E>1E2F; # LATIN CAPITAL LETTER I WITH DIAERESIS AND ACUTE
1E30>1E31; # LATIN CAPITAL LETTER K WITH ACUTE
1E32>1E33; # LATIN CAPITAL LETTER K WITH DOT BELOW
1E34>1E35; # LATIN CAPITAL LETTER K WITH LINE BELOW
1E36>1E37; # LATIN CAPITAL LETTER L WITH DOT BELOW
1E38>1E39; # LATIN CAPITAL LETTER L WITH DOT BELOW AND MACRON
1E3A>1E3B; # LATIN CAPITAL LETTER L WITH LINE BELOW
1E3C>1E3D; # LATIN CAPITAL LETTER L WITH CIRCUMFLEX BELOW
1E3E>1E3F; # LATIN CAPITAL LETTER M WITH ACUTE
1E40>1E41; # LATIN CAPITAL LETTER M WITH DOT ABOVE
1E42>1E43; # LATIN CAPITAL LETTER M WITH DOT BELOW
1E44>1E45; # LATIN CAPITAL LETTER N WITH DOT ABOVE
1E46>1E47; # LATIN CAPITAL LETTER N WITH DOT BELOW
1E48>1E49; # LATIN CAPITAL LETTER N WITH LINE BELOW
1E4A>1E4B; # LATIN CAPITAL LETTER N WITH CIRCUMFLEX BELOW
1E4C>1E4D; # LATIN CAPITAL LETTER O WITH TILDE AND ACUTE
1E4E>1E4F; # LATIN CAPITAL LETTER O WITH TILDE AND DIAERESIS
1E50>1E51; # LATIN CAPITAL LETTER O WITH MACRON AND GRAVE
1E52>1E53; # LATIN CAPITAL LETTER O WITH MACRON AND ACUTE
1E54>1E55; # LATIN CAPITAL LETTER P WITH ACUTE
1E56>1E57; # LATIN CAPITAL LETTER P WITH DOT ABOVE
1E58>1E59; # LATIN CAPITAL LETTER R WITH DOT ABOVE
1E5A>1E5B; # LATIN CAPITAL LETTER R WITH DOT BELOW
1E5C>1E5D; # LATIN CAPITAL LETTER R WITH DOT BELOW AND MACRON
1E5E>1E5F; # LATIN CAPITAL LETTER R WITH LINE BELOW
1E60>1E61; # LATIN CAPITAL LETTER S WITH DOT ABOVE
1E62>1E63; # LATIN CAPITAL LETTER S WITH DOT BELOW
1E64>1E65; # LATIN CAPITAL LETTER S WITH ACUTE AND DOT ABOVE
1E66>1E67; # LATIN CAPITAL LETTER S WITH CARON AND DOT ABOVE
1E68>1E69; # LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE
1E6A>1E6B; # LATIN CAPITAL LETTER T WITH DOT ABOVE
1E6C>1E6D; # LATIN CAPITAL LETTER T WITH DOT BELOW
1E6E>1E6F; # LATIN CAPITAL LETTER T WITH LINE BELOW
1E70>1E71; # LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW
1E72>1E73; # LATIN CAPITAL LETTER U WITH DIAERESIS BELOW
1E74>1E75; # LATIN CAPITAL LETTER U WITH TILDE BELOW
1E76>1E77; # LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW
1E78>1E79; # LATIN CAPITAL LETTER U WITH TILDE AND ACUTE
1E7A>1E7B; # LATIN CAPITAL LETTER U WITH MACRON AND DIAERESIS
1E7C>1E7D; # LATIN CAPITAL LETTER V WITH TILDE
1E7E>1E7F; # LATIN CAPITAL LETTER V WITH DOT BELOW
1E80>1E81; # LATIN CAPITAL LETTER W WITH GRAVE
1E82>1E83; # LATIN CAPITAL LETTER W WITH ACUTE
1E84>1E85; # LATIN CAPITAL LETTER W WITH DIAERESIS
1E86>1E87; # LATIN CAPITAL LETTER W WITH DOT ABOVE
1E88>1E89; # LATIN CAPITAL LETTER W WITH DOT BELOW
1E8A>1E8B; # LATIN CAPITAL LETTER X WITH DOT ABOVE
1E8C>1E8D; # LATIN CAPITAL LETTER X WITH DIAERESIS
1E8E>1E8F; # LATIN CAPITAL LETTER Y WITH DOT ABOVE
1E90>1E91; # LATIN CAPITAL LETTER Z WITH CIRCUMFLEX
1E92>1E93; # LATIN CAPITAL LETTER Z WITH DOT BELOW
1E94>1E95; # LATIN CAPITAL LETTER Z WITH LINE BELOW
1E96>0068 0331; # LATIN SMALL LETTER H WITH LINE BELOW
1E97>0074 0308; # LATIN SMALL LETTER T WITH DIAERESIS
1E98>0077 030A; # LATIN SMALL LETTER W WITH RING ABOVE
1E99>0079 030A; # LATIN SMALL LETTER Y WITH RING ABOVE
1E9A>0061 02BE; # LATIN SMALL LETTER A WITH RIGHT HALF RING
1E9B>1E61; # LATIN SMALL LETTER LONG S WITH DOT ABOVE
1E9E>0073 0073; # LATIN CAPITAL LETTER SHARP S
# 1E9E; S; 00DF; # LATIN CAPITAL LETTER SHARP S
1EA0>1EA1; # LATIN CAPITAL LETTER A WITH DOT BELOW
1EA2>1EA3; # LATIN CAPITAL LETTER A WITH HOOK ABOVE
1EA4>1EA5; # LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND ACUTE
1EA6>1EA7; # LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND GRAVE
1EA8>1EA9; # LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE
1EAA>1EAB; # LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND TILDE
1EAC>1EAD; # LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND DOT BELOW
1EAE>1EAF; # LATIN CAPITAL LETTER A WITH BREVE AND ACUTE
1EB0>1EB1; # LATIN CAPITAL LETTER A WITH BREVE AND GRAVE
1EB2>1EB3; # LATIN CAPITAL LETTER A WITH BREVE AND HOOK ABOVE
1EB4>1EB5; # LATIN CAPITAL LETTER A WITH BREVE AND TILDE
1EB6>1EB7; # LATIN CAPITAL LETTER A WITH BREVE AND DOT BELOW
1EB8>1EB9; # LATIN CAPITAL LETTER E WITH DOT BELOW
1EBA>1EBB; # LATIN CAPITAL LETTER E WITH HOOK ABOVE
1EBC>1EBD; # LATIN CAPITAL LETTER E WITH TILDE
1EBE>1EBF; # LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND ACUTE
1EC0>1EC1; # LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND GRAVE
1EC2>1EC3; # LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE
1EC4>1EC5; # LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND TILDE
1EC6>1EC7; # LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND DOT BELOW
1EC8>1EC9; # LATIN CAPITAL LETTER I WITH HOOK ABOVE
1ECA>1ECB; # LATIN CAPITAL LETTER I WITH DOT BELOW
1ECC>1ECD; # LATIN CAPITAL LETTER O WITH DOT BELOW
1ECE>1ECF; # LATIN CAPITAL LETTER O WITH HOOK ABOVE
1ED0>1ED1; # LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND ACUTE
1ED2>1ED3; # LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND GRAVE
1ED4>1ED5; # LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE
1ED6>1ED7; # LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND TILDE
1ED8>1ED9; # LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND DOT BELOW
1EDA>1EDB; # LATIN CAPITAL LETTER O WITH HORN AND ACUTE
1EDC>1EDD; # LATIN CAPITAL LETTER O WITH HORN AND GRAVE
1EDE>1EDF; # LATIN CAPITAL LETTER O WITH HORN AND HOOK ABOVE
1EE0>1EE1; # LATIN CAPITAL LETTER O WITH HORN AND TILDE
1EE2>1EE3; # LATIN CAPITAL LETTER O WITH HORN AND DOT BELOW
1EE4>1EE5; # LATIN CAPITAL LETTER U WITH DOT BELOW
1EE6>1EE7; # LATIN CAPITAL LETTER U WITH HOOK ABOVE
1EE8>1EE9; # LATIN CAPITAL LETTER U WITH HORN AND ACUTE
1EEA>1EEB; # LATIN CAPITAL LETTER U WITH HORN AND GRAVE
1EEC>1EED; # LATIN CAPITAL LETTER U WITH HORN AND HOOK ABOVE
1EEE>1EEF; # LATIN CAPITAL LETTER U WITH HORN AND TILDE
1EF0>1EF1; # LATIN CAPITAL LETTER U WITH HORN AND DOT BELOW
1EF2>1EF3; # LATIN CAPITAL LETTER Y WITH GRAVE
1EF4>1EF5; # LATIN CAPITAL LETTER Y WITH DOT BELOW
1EF6>1EF7; # LATIN CAPITAL LETTER Y WITH HOOK ABOVE
1EF8>1EF9; # LATIN CAPITAL LETTER Y WITH TILDE
